step,avg_rent,avg_travel,share_low_income,gentr_dispersion,displacements,vacancy_rate,aff_units,mkt_units,total_units
72,297.3970635416692,15.765552918075887,0.4122499998969375,0.32531259044862526,806,0.4108983799705449,3837,2953,6790
73,296.02882454486684,15.787187484795146,0.4122499998969375,0.3400311594202897,706,0.4108983799705449,3837,2953,6790
74,294.8552244150706,15.752324199854444,0.4122499998969375,0.3485202312138729,640,0.4108983799705449,3837,2953,6790
75,294.30264900618573,15.808185899945329,0.4112499998971875,0.3606345323741008,582,0.4108983799705449,3837,2953,6790
76,293.63717887269786,15.845426033302115,0.4102499998974375,0.3714497126436782,515,0.4108983799705449,3837,2953,6790
77,294.86446734835636,16.021590850228407,0.4099999998975,0.34571561604584533,593,0.4108983799705449,3837,2953,6790
78,295.18833242540205,16.053298495261824,0.40949999989762503,0.348621794871795,588,0.4108983799705449,3837,2953,6790
79,294.9464275318269,16.025555409078287,0.407999999898,0.3684886363636365,531,0.4108983799705449,3837,2953,6790
80,296.33423376597074,15.875976729460904,0.40699999989825003,0.35261505681818195,664,0.4108983799705449,3837,2953,6790
81,296.8726987560011,16.006886620685606,0.40574999989856253,0.35263333333333347,699,0.4108983799705449,3837,2953,6790
82,295.6672136072219,16.049068513436136,0.406499999898375,0.3564382978723405,673,0.4108983799705449,3837,2953,6790
83,295.3771254656907,15.972744720548034,0.4062499998984375,0.35789225352112664,593,0.4108983799705449,3837,2953,6790
84,294.1901468720636,16.0108952815605,0.4059999998985,0.3756441631504923,487,0.4108983799705449,3837,2953,6790
85,295.74799498076527,15.866771975081866,0.4059999998985,0.3648255977496484,530,0.4108983799705449,3837,2953,6790
86,296.856259915366,15.802915715214239,0.4062499998984375,0.34739014084507036,659,0.4108983799705449,3837,2953,6790
87,297.0333221989504,15.708122506923882,0.406499999898375,0.3240287114845939,763,0.4108983799705449,3837,2953,6790
88,296.6191517347155,15.60339711568099,0.405499999898625,0.32699368863955114,686,0.4108983799705449,3837,2953,6790
89,295.4573676212642,15.660721168403159,0.40499999989875,0.33957433380084145,558,0.4108983799705449,3837,2953,6790
90,296.0897099687248,15.643626405856214,0.4042499998989375,0.3259753521126759,660,0.4108983799705449,3837,2953,6790
91,295.92755404793945,15.6427283753481,0.40299999989925,0.32150211267605644,634,0.4108983799705449,3837,2953,6790
92,296.3710865970765,15.58529868721858,0.403499999899125,0.3270997191011237,638,0.4108983799705449,3837,2953,6790
93,295.9724469114347,15.561147605614316,0.40299999989925,0.3267068723702664,670,0.4108983799705449,3837,2953,6790
94,294.97025356849787,15.578713125888305,0.40299999989925,0.34200279720279725,605,0.4108983799705449,3837,2953,6790
95,295.27256079168785,15.765862554531088,0.4022499998994375,0.3243156424581004,682,0.4108983799705449,3837,2953,6790
96,294.48891091227034,15.736686524806746,0.4017499998995625,0.3372482662968098,591,0.4108983799705449,3837,2953,6790
97,295.80246475119833,15.908315385248532,0.4012499998996875,0.31835991678224684,723,0.4108983799705449,3837,2953,6790
98,293.93656809873016,15.959148999980775,0.40149999989962504,0.33590165061898214,562,0.4108983799705449,3837,2953,6790
99,293.63920564778863,15.946760472848187,0.4012499998996875,0.3497832647462278,523,0.4108983799705449,3837,2953,6790
100,293.75605137850033,16.064813206704443,0.4007499998998125,0.35088866120218565,482,0.4108983799705449,3837,2953,6790
101,295.0901203261294,15.938138591330787,0.40024999989993754,0.3321452933151433,593,0.4108983799705449,3837,2953,6790
102,294.0972740145155,16.014758730551513,0.40024999989993754,0.3391131687242799,488,0.4108983799705449,3837,2953,6790
103,293.8104888322395,16.051738941500428,0.3997499999000625,0.355032831737346,397,0.4108983799705449,3837,2953,6790
104,294.87849235385784,15.882368593434922,0.399499999900125,0.3603474692202463,522,0.4108983799705449,3837,2953,6790
105,295.143356944274,15.886322457758084,0.3987499999003125,0.3631552667578659,435,0.4108983799705449,3837,2953,6790
106,295.7077617589045,15.870312033530388,0.398499999900375,0.3668077975376197,463,0.4108983799705449,3837,2953,6790
107,296.20827247314963,15.988040949959919,0.39899999990025004,0.35433493150684925,501,0.4108983799705449,3837,2953,6790
108,296.6769320084245,16.023377146807025,0.3979999999005,0.35353429355281196,483,0.4108983799705449,3837,2953,6790
109,296.7295854020152,16.045021720892983,0.3982499999004375,0.36256019151846786,422,0.4108983799705449,3837,2953,6790
110,297.92997041423877,15.92764410439042,0.3979999999005,0.34779098360655736,489,0.4108983799705449,3837,2953,6790
111,298.7762461991817,15.880820742164254,0.3979999999005,0.3372877551020408,537,0.4108983799705449,3837,2953,6790
112,299.4310440884164,15.757468588150545,0.3979999999005,0.3183004059539919,599,0.4108983799705449,3837,2953,6790
113,301.1032066714088,15.673150709916372,0.39699999990075,0.30350675675675665,750,0.4108983799705449,3837,2953,6790
114,300.6834068305405,15.740978542881516,0.3967499999008125,0.2986948924731182,708,0.4108983799705449,3837,2953,6790
115,301.6187623682013,15.53707236766529,0.3962499999009375,0.2565033512064343,851,0.4108983799705449,3837,2953,6790
116,298.4876624029293,15.634540919026106,0.395499999901125,0.2914026666666666,684,0.4108983799705449,3837,2953,6790
117,297.5852739919949,15.648463203825521,0.3957499999010625,0.31033577127659573,610,0.4108983799705449,3837,2953,6790
118,296.7868029170425,15.579672783275711,0.3957499999010625,0.3215571049136786,596,0.4108983799705449,3837,2953,6790
119,296.39835791205456,15.590280165918275,0.39524999990118753,0.3348902116402118,485,0.4108983799705449,3837,2953,6790
120,295.36182672560955,15.622716889876767,0.39499999990125,0.3487146631439896,402,0.4108983799705449,3837,2953,6790
121,297.9713605241254,15.697123695183874,0.394499999901375,0.3078331143232589,614,0.4108983799705449,3837,2953,6790
122,298.1091630953871,15.89768064326394,0.393499999901625,0.30398749999999997,634,0.4108983799705449,3837,2953,6790
123,298.24001781995025,15.768693527910237,0.39299999990175,0.30851576872536146,623,0.4108983799705449,3837,2953,6790
124,298.0886359480519,15.699087451184285,0.39274999990181253,0.3083174083769633,645,0.4108983799705449,3837,2953,6790
125,296.0699807298361,15.794979990617252,0.39274999990181253,0.32130235602094237,514,0.4108983799705449,3837,2953,6790
126,295.8340687402903,15.789584125525337,0.39299999990175,0.33676993464052296,465,0.4108983799705449,3837,2953,6790
127,297.4294777832,15.733310797609409,0.392499999901875,0.3277298177083333,550,0.4108983799705449,3837,2953,6790
128,297.5302946433228,15.795388515552794,0.3922499999019375,0.3241207792207793,582,0.4108983799705449,3837,2953,6790
129,296.8493915763703,15.79695567546904,0.392499999901875,0.33045649350649364,572,0.4108983799705449,3837,2953,6790
130,297.6137061013775,15.672979910323502,0.3922499999019375,0.33339364461737997,578,0.4108983799705449,3837,2953,6790
131,296.79943836920285,15.668361513715045,0.392499999901875,0.34970103761348903,483,0.4108983799705449,3837,2953,6790
132,298.2543769422589,15.638962827872986,0.391999999902,0.33806541450777183,565,0.4108983799705449,3837,2953,6790
133,297.86894194226323,15.592249167040059,0.39149999990212503,0.3447033678756476,531,0.4108983799705449,3837,2953,6790
134,299.02951983431075,15.658895632747214,0.38974999990256254,0.32432512953367887,651,0.4108983799705449,3837,2953,6790
135,299.26927031965846,15.732044721986517,0.389499999902625,0.32674322580645154,620,0.4108983799705449,3837,2953,6790
136,298.4074645573358,15.659456969551034,0.38974999990256254,0.33219498069498066,567,0.4108983799705449,3837,2953,6790
137,299.09321968336354,15.554844685114825,0.389499999902625,0.3088729032258065,625,0.4108983799705449,3837,2953,6790
138,298.07276256291937,15.61885926349787,0.38974999990256254,0.32639524421593824,490,0.4108983799705449,3837,2953,6790
139,297.58961388274855,15.640329253360028,0.3899999999025,0.3354768041237114,442,0.4108983799705449,3837,2953,6790
140,298.7365565713484,15.54817035594151,0.38974999990256254,0.3308966623876767,548,0.4108983799705449,3837,2953,6790
141,298.26712920757154,15.621377054653799,0.390499999902375,0.3449093231162197,472,0.4108983799705449,3837,2953,6790
142,299.90552306494845,15.500125501841994,0.39149999990212503,0.31697388535031856,618,0.4108983799705449,3837,2953,6790
143,299.41468041532426,15.624991763538672,0.3917499999020625,0.326767515923567,583,0.4108983799705449,3837,2953,6790
144,300.46254477652514,15.748953090444457,0.3912499999021875,0.3182703045685278,701,0.4134897360703812,3852,2968,6820
145,299.4828976296581,15.745235532226516,0.38974999990256254,0.32639240506329126,649,0.4134897360703812,3852,2968,6820
146,298.33246413148856,15.822535450044908,0.3887499999028125,0.3270581542351455,562,0.4134897360703812,3852,2968,6820
147,297.5471836323494,15.859142556366175,0.3882499999029375,0.3507474683544304,475,0.4134897360703812,3852,2968,6820
148,298.2717095562509,15.805485242847425,0.38699999990325,0.3394015151515153,531,0.4134897360703812,3852,2968,6820
149,297.7218192978843,15.822164650185725,0.3867499999033125,0.34632156368221945,463,0.4134897360703812,3852,2968,6820
150,296.83031774166494,15.843652187574662,0.3857499999035625,0.35910416666666667,389,0.4134897360703812,3852,2968,6820
151,297.5214521726778,15.730972567371865,0.3852499999036875,0.3482692307692308,433,0.4134897360703812,3852,2968,6820
152,298.99161807892176,15.637425251286803,0.385499999903625,0.3376122320302649,487,0.4134897360703812,3852,2968,6820
153,299.19058425032824,15.652363047067146,0.3852499999036875,0.3408602015113352,485,0.4134897360703812,3852,2968,6820
154,300.4504386148318,15.66915974366811,0.383999999904,0.29560416666666645,715,0.4134897360703812,3852,2968,6820
155,300.0697116332536,15.67036915961095,0.38299999990425,0.297617128463476,623,0.4134897360703812,3852,2968,6820
156,299.2357466544801,15.602723545303888,0.38299999990425,0.3067716981132076,576,0.4134897360703812,3852,2968,6820
157,299.97185811217474,15.639394751971633,0.3837499999040625,0.298374213836478,670,0.4134897360703812,3852,2968,6820
158,299.85874187719975,15.648114047394442,0.38299999990425,0.3045973618090453,636,0.4134897360703812,3852,2968,6820
159,298.3095322244998,15.67885359690648,0.38299999990425,0.31761702127659575,532,0.4134897360703812,3852,2968,6820
160,298.4662008628007,15.524971647773384,0.3827499999043125,0.3028264411027568,631,0.4134897360703812,3852,2968,6820
161,299.2511782336928,15.411412865709476,0.3819999999045,0.30686052303860534,664,0.4134897360703812,3852,2968,6820
162,298.21332749328104,15.439089284991445,0.38099999990475003,0.3206018633540372,548,0.4134897360703812,3852,2968,6820
163,297.94156908738,15.466687487958575,0.3812499999046875,0.3292552664188352,558,0.4134897360703812,3852,2968,6820
164,297.2667445677627,15.444239430943346,0.380499999904875,0.34307240099009906,487,0.4134897360703812,3852,2968,6820
165,297.6087486160775,15.476375655273506,0.37974999990506253,0.3472404438964243,478,0.4134897360703812,3852,2968,6820
166,297.9522041291042,15.478582920553395,0.37899999990525,0.3402693726937269,504,0.4134897360703812,3852,2968,6820
167,297.41266915943675,15.491725896916414,0.379499999905125,0.35142383292383284,440,0.4134897360703812,3852,2968,6820
168,298.16664009180255,15.428070940100849,0.37974999990506253,0.34347970479704804,499,0.4134897360703812,3852,2968,6820
169,298.8515044375504,15.620646540635542,0.379499999905125,0.3351288343558282,590,0.4134897360703812,3852,2968,6820
170,299.16677772078515,15.707058257369004,0.37974999990506253,0.33791850490196074,599,0.4134897360703812,3852,2968,6820
171,298.20091940951966,15.734232524756525,0.3792499999051875,0.3387438875305624,541,0.4134897360703812,3852,2968,6820
172,296.91393076678406,15.772618973639497,0.3787499999053125,0.35808880778588803,464,0.4134897360703812,3852,2968,6820
173,296.05453169365114,15.790721656650197,0.3782499999054375,0.3689040097205346,408,0.4134897360703812,3852,2968,6820
174,296.78646381876285,15.816504023563907,0.377499999905625,0.3603227771010963,408,0.4134897360703812,3852,2968,6820
175,296.801039201069,15.745306891108225,0.37674999990581254,0.3699184914841849,413,0.4134897360703812,3852,2968,6820
176,296.789879754093,15.791181681228128,0.37674999990581254,0.37134264884568646,332,0.4134897360703812,3852,2968,6820
177,297.09537434628794,15.820310105318548,0.37674999990581254,0.37491990291262156,320,0.4134897360703812,3852,2968,6820
178,299.3056422817133,15.80361980646479,0.37699999990575,0.3447864077669903,473,0.4134897360703812,3852,2968,6820
179,299.47812807588525,15.756471746710819,0.375999999906,0.3497749391727495,495,0.4134897360703812,3852,2968,6820
180,298.75012768958385,15.79334855770789,0.3757499999060625,0.35433475091130007,399,0.4134897360703812,3852,2968,6820
181,299.26244877625476,15.703778275727814,0.3752499999061875,0.34958070388349505,415,0.4134897360703812,3852,2968,6820
182,300.15364221835114,15.647758861808024,0.37499999990625,0.34841656590084635,417,0.4134897360703812,3852,2968,6820
183,299.84388409318865,15.694365212481193,0.3747499999063125,0.35290700483091786,376,0.4134897360703812,3852,2968,6820
184,303.23547933672137,15.528469366793491,0.374499999906375,0.3154231234866828,625,0.4134897360703812,3852,2968,6820
185,302.67543291192385,15.512419853268613,0.37424999990643754,0.31303337378640783,585,0.4134897360703812,3852,2968,6820
186,302.2108836978081,15.507881677809165,0.373499999906625,0.3123355501813785,649,0.4134897360703812,3852,2968,6820
187,301.68846379981454,15.431320456700062,0.374499999906375,0.3180670289855072,592,0.4134897360703812,3852,2968,6820
188,301.8657432314231,15.420031149927938,0.3737499999065625,0.3147605294825513,607,0.4134897360703812,3852,2968,6820
189,302.79692444095986,15.318555396385065,0.3737499999065625,0.29384933973589433,731,0.4134897360703812,3852,2968,6820
190,300.9718799677317,15.3478534673821,0.37424999990643754,0.30940430622009574,591,0.4134897360703812,3852,2968,6820
191,300.98437128751254,15.300557420338388,0.3747499999063125,0.30002259215219973,652,0.4134897360703812,3852,2968,6820
192,299.9629450720954,15.335813943996868,0.37424999990643754,0.32063760379596695,549,0.4134897360703812,3852,2968,6820
193,298.75381347964554,15.385437079368685,0.373499999906625,0.32195788849347573,505,0.4134897360703812,3852,2968,6820
194,297.79215004166673,15.408213238412706,0.37299999990675003,0.3403622327790975,415,0.4134897360703812,3852,2968,6820
195,298.7827517605711,15.585031255029218,0.3727499999068125,0.33856302021403095,517,0.4134897360703812,3852,2968,6820
196,297.3143403183879,15.647116114546886,0.371999999907,0.352004739336493,412,0.4134897360703812,3852,2968,6820
197,297.92881607958924,15.737894238174723,0.37174999990706253,0.3480650887573965,421,0.4134897360703812,3852,2968,6820
198,297.38232069381934,15.75120685960336,0.371499999907125,0.3535913404507711,380,0.4134897360703812,3852,2968,6820
199,298.8923231021966,15.707404986232232,0.3712499999071875,0.32952011834319517,533,0.4134897360703812,3852,2968,6820
200,298.64826382016724,15.665086873290592,0.3707499999073125,0.3270482921083627,526,0.4134897360703812,3852,2968,6820
201,298.5899224194801,15.68886065261039,0.369499999907625,0.3251770222743259,532,0.4134897360703812,3852,2968,6820
202,298.5094839436244,15.74287144571985,0.3687499999078125,0.3309554513481828,519,0.4134897360703812,3852,2968,6820
203,298.29788690045325,15.822324317600044,0.3677499999080625,0.33652392065344217,446,0.4134897360703812,3852,2968,6820
204,298.9554030084197,15.758252667515457,0.3659999999085,0.32806067677946327,487,0.4134897360703812,3852,2968,6820
205,297.91232625513646,15.78230152496448,0.36549999990862503,0.3411627906976745,441,0.4134897360703812,3852,2968,6820
206,297.23985582377674,15.809987218455662,0.36499999990875,0.35723059096176146,358,0.4134897360703812,3852,2968,6820
207,299.44255194476887,15.56911628048223,0.364499999908875,0.3256062355658199,471,0.4134897360703812,3852,2968,6820
208,299.6078161103514,15.56113024980987,0.3652499999086875,0.32237831603229516,485,0.4134897360703812,3852,2968,6820
209,299.76259202231233,15.619875109172021,0.3652499999086875,0.332791474654378,411,0.4134897360703812,3852,2968,6820
210,299.71212449038273,15.593975957418921,0.36499999990875,0.3313266360505167,434,0.4134897360703812,3852,2968,6820
211,300.5310940427705,15.661680712880512,0.3652499999086875,0.32358476517754875,509,0.4134897360703812,3852,2968,6820
212,300.03096974768465,15.585332910382608,0.36549999990862503,0.3233401826484017,492,0.4134897360703812,3852,2968,6820
213,300.60752892872256,15.381033602098508,0.3652499999086875,0.3219042189281641,547,0.4134897360703812,3852,2968,6820
214,300.6743487036781,15.386026931244595,0.3647499999088125,0.32223291571753987,510,0.4134897360703812,3852,2968,6820
215,301.1230398547983,15.336545425876398,0.363999999909,0.3169801136363637,599,0.4134897360703812,3852,2968,6820
216,300.09243430546206,15.419038520467538,0.363999999909,0.3195854072398191,544,0.4134897360703812,3852,2968,6820
217,300.6153968354959,15.352771009970976,0.3632499999091875,0.30782579185520376,609,0.4134897360703812,3852,2968,6820
218,298.5794138773063,15.411955527145405,0.36249999990937504,0.32508720271800673,482,0.4134897360703812,3852,2968,6820
219,297.6281138129826,15.450481843000729,0.3617499999095625,0.33811325028312567,373,0.4134897360703812,3852,2968,6820
220,297.42514793099565,15.512736998163145,0.3617499999095625,0.35345701357466053,317,0.4134897360703812,3852,2968,6820
221,297.423087376559,15.549376868233553,0.3617499999095625,0.360295351473923,248,0.4134897360703812,3852,2968,6820
222,297.8273940131163,15.53666048946525,0.3617499999095625,0.37049263038548763,215,0.4134897360703812,3852,2968,6820
223,298.1110883002561,15.547515172796949,0.361499999909625,0.3765249150622877,185,0.4134897360703812,3852,2968,6820
224,300.2092215582981,15.65600480456835,0.36099999990975,0.35723446327683606,339,0.4134897360703812,3852,2968,6820
225,301.54687208953374,15.792425789271494,0.36099999990975,0.3423160270880362,474,0.4134897360703812,3852,2968,6820
226,301.61070958201356,15.74558989117281,0.3607499999098125,0.3509202488687784,413,0.4134897360703812,3852,2968,6820
227,302.62980069896287,15.773246389073089,0.35999999991000003,0.331826530612245,488,0.4134897360703812,3852,2968,6820
228,302.2462927512442,15.754184583943616,0.360499999909875,0.3343320045558086,520,0.4134897360703812,3852,2968,6820
229,302.1252925141571,15.68152750762897,0.35999999991000003,0.32137045454545454,561,0.4134897360703812,3852,2968,6820
230,303.4087340283492,15.56153750182796,0.3597499999100625,0.30167027334851926,638,0.4134897360703812,3852,2968,6820
231,302.73046722743254,15.546425146696185,0.359499999910125,0.3152068181818183,592,0.4134897360703812,3852,2968,6820
232,302.5880360509202,15.53612363474088,0.3597499999100625,0.29977443181818186,642,0.416058394160584,3867,2983,6850
233,301.07529882150914,15.579705512225818,0.359499999910125,0.3184942791762013,530,0.416058394160584,3867,2983,6850
234,301.066962532411,15.566168687607403,0.3582499999104375,0.3125565714285715,555,0.416058394160584,3867,2983,6850
235,300.34434752396265,15.57447765518176,0.356499999910875,0.32994811858608897,486,0.416058394160584,3867,2983,6850
236,299.4932795545793,15.605367239512955,0.356499999910875,0.3370176136363636,391,0.416058394160584,3867,2983,6850
237,300.21734162755166,15.551749500367404,0.35699999991075,0.3275964812712827,498,0.416058394160584,3867,2983,6850
238,300.3510358796491,15.51253963428423,0.3567499999108125,0.31713533408833516,527,0.416058394160584,3867,2983,6850
239,299.11777463849273,15.542600281700809,0.3572499999106875,0.3270113122171948,417,0.416058394160584,3867,2983,6850
240,300.11977815025205,15.4922865562826,0.356499999910875,0.3238284424379232,517,0.416058394160584,3867,2983,6850
241,300.07161437658084,15.441211186927044,0.356499999910875,0.3220603837471784,485,0.416058394160584,3867,2983,6850
242,300.25097181359314,15.536948635083196,0.3567499999108125,0.3130709459459461,501,0.416058394160584,3867,2983,6850
243,299.18578349674846,15.596253344697283,0.35699999991075,0.3310551801801802,455,0.416058394160584,3867,2983,6850
244,298.80984102726364,15.611183495425681,0.35624999991093753,0.34894002242152455,358,0.416058394160584,3867,2983,6850
245,299.6918645242107,15.409374599203195,0.3547499999113125,0.3255336322869955,444,0.416058394160584,3867,2983,6850
246,300.07765571377104,15.382097912786218,0.3547499999113125,0.32858193041526385,445,0.416058394160584,3867,2983,6850
247,300.37030399950174,15.368703636936356,0.35499999991125003,0.32656292134831466,438,0.416058394160584,3867,2983,6850
248,301.1691736907248,15.369488606110737,0.35499999991125003,0.31055543113101913,522,0.416058394160584,3867,2983,6850
249,301.68591819220626,15.5564758280197,0.354499999911375,0.3055172798216278,581,0.416058394160584,3867,2983,6850
