step,avg_rent,avg_travel,share_low_income,gentr_dispersion,displacements,vacancy_rate,aff_units,mkt_units,total_units
96,280.8254504178965,15.987399928106909,0.406499999898375,0.3884485006518905,214,0.3948562783661119,3783,2827,6610
97,281.2942372976438,16.011728561170983,0.4062499998984375,0.3878463541666668,157,0.3948562783661119,3783,2827,6610
98,283.3174600118408,15.894881395169797,0.40574999989856253,0.3442636363636363,430,0.3948562783661119,3783,2827,6610
99,282.2699580994475,15.95462127694676,0.4052499998986875,0.35718223086900136,293,0.3948562783661119,3783,2827,6610
100,281.6094928839254,15.978790230611011,0.4052499998986875,0.3680413971539457,206,0.3948562783661119,3783,2827,6610
101,282.2721538333158,15.989938350623975,0.4037499998990625,0.3676877419354838,251,0.3948562783661119,3783,2827,6610
102,282.6612798081752,15.964760696336533,0.4037499998990625,0.3598788659793817,335,0.3948562783661119,3783,2827,6610
103,282.16205809508165,16.065205565507963,0.40324999989918753,0.3621983311938384,338,0.3948562783661119,3783,2827,6610
104,281.89259336891445,15.970941686671742,0.40299999989925,0.34706002554278403,350,0.3948562783661119,3783,2827,6610
105,280.44417292539066,16.011125369127797,0.40324999989918753,0.36439987244897964,238,0.3948562783661119,3783,2827,6610
106,280.9655757565054,15.964958055074879,0.40299999989925,0.3550312899106003,346,0.3948562783661119,3783,2827,6610
107,279.5455372635328,16.013045243945253,0.40299999989925,0.3690301668806162,281,0.3948562783661119,3783,2827,6610
108,279.4916604442426,15.951817072440905,0.4022499998994375,0.3652423076923077,301,0.3948562783661119,3783,2827,6610
109,279.080171250864,15.961502643041038,0.4019999998995,0.3679295774647888,270,0.3948562783661119,3783,2827,6610
110,277.7894014871944,16.01304408493152,0.4019999998995,0.38304545454545447,188,0.3948562783661119,3783,2827,6610
111,277.6767625719195,16.032352338323992,0.4019999998995,0.3866855867346939,150,0.3948562783661119,3783,2827,6610
112,277.78529096878333,16.026163758114016,0.4012499998996875,0.38811146496815285,117,0.3948562783661119,3783,2827,6610
113,278.7812155159136,16.010279875363057,0.40024999989993754,0.3720601265822785,205,0.3948562783661119,3783,2827,6610
114,278.35788034031395,16.0359952321965,0.3999999999,0.37944500632111244,164,0.3948562783661119,3783,2827,6610
115,278.2139778479311,16.053245763230148,0.400499999899875,0.3770854271356784,117,0.3948562783661119,3783,2827,6610
116,278.8580525507124,15.966092680962051,0.400499999899875,0.36219937106918254,246,0.3948562783661119,3783,2827,6610
117,278.88224895305865,15.985865967518613,0.400499999899875,0.3665056532663318,163,0.3948562783661119,3783,2827,6610
118,279.2244162897414,15.960729618458865,0.3997499999000625,0.36026942355889724,162,0.3948562783661119,3783,2827,6610
119,280.1570510710874,16.03034534931404,0.3997499999000625,0.35227659574468084,270,0.3948562783661119,3783,2827,6610
120,279.73506521104076,16.054985558254696,0.399499999900125,0.35693858560794056,205,0.3948562783661119,3783,2827,6610
121,280.1301994322979,16.0874373065319,0.3992499999001875,0.3549577114427862,250,0.3948562783661119,3783,2827,6610
122,279.704981300967,16.060828009142494,0.399499999900125,0.36798074534161485,184,0.3948562783661119,3783,2827,6610
123,280.0933291528504,16.06792436770041,0.3987499999003125,0.36961895910780673,156,0.3948562783661119,3783,2827,6610
124,281.23203491156124,15.931264618851872,0.3987499999003125,0.35605714285714296,269,0.3948562783661119,3783,2827,6610
125,280.9721692706385,15.959019687299326,0.3987499999003125,0.36626889714993804,191,0.3948562783661119,3783,2827,6610
126,281.5404101728166,16.0390620612038,0.3982499999004375,0.362266049382716,262,0.3948562783661119,3783,2827,6610
127,281.6846765162778,15.970527388896931,0.398499999900375,0.3629146191646191,293,0.3948562783661119,3783,2827,6610
128,281.41027562242516,15.965241844450917,0.398499999900375,0.3708622386223862,209,0.3948562783661119,3783,2827,6610
129,282.38748219286697,15.958369574402218,0.3979999999005,0.3566963190184048,262,0.3948562783661119,3783,2827,6610
130,282.14721815708157,16.002288864480295,0.39774999990056253,0.36792647058823524,211,0.3948562783661119,3783,2827,6610
131,282.8036588116324,15.957366882530186,0.39699999990075,0.35912454212454215,220,0.3948562783661119,3783,2827,6610
132,283.2843449801328,15.936707587031723,0.3967499999008125,0.3521717417783192,247,0.3948562783661119,3783,2827,6610
133,282.50032312521336,15.96302606363635,0.3962499999009375,0.36473081607795377,187,0.3948562783661119,3783,2827,6610
134,282.77914672228695,15.920109080815395,0.39649999990087503,0.36022904009720536,193,0.3948562783661119,3783,2827,6610
135,283.97124554223353,15.796641609660742,0.3957499999010625,0.3504538834951456,265,0.3948562783661119,3783,2827,6610
136,284.0926169479638,15.845567531443812,0.39524999990118753,0.33658091787439604,297,0.3948562783661119,3783,2827,6610
137,283.1423916194144,15.879125662587946,0.39499999990125,0.34945607701564385,201,0.3948562783661119,3783,2827,6610
138,283.00224624366507,15.89494350705614,0.39499999990125,0.35749338942307685,138,0.3948562783661119,3783,2827,6610
139,283.8417152138228,15.98165157340408,0.3942499999014375,0.36032932692307684,194,0.3948562783661119,3783,2827,6610
140,284.1305814141096,15.972175258041037,0.3942499999014375,0.3617695547533092,151,0.3948562783661119,3783,2827,6610
141,285.41719144801397,15.912560458732893,0.39399999990150003,0.34344170673076924,291,0.3948562783661119,3783,2827,6610
142,286.75419412515544,15.750091363168567,0.3932499999016875,0.3242469951923077,462,0.3975903614457831,3798,2842,6640
143,284.7978377031196,15.810259603874593,0.3922499999019375,0.3441224489795919,315,0.3975903614457831,3798,2842,6640
144,284.95845288576186,15.749540195502119,0.3922499999019375,0.34577611044417766,341,0.3975903614457831,3798,2842,6640
145,284.1019403587768,15.747924687963405,0.3917499999020625,0.35424820574162674,312,0.3975903614457831,3798,2842,6640
146,284.0262818189893,15.781000852474936,0.3917499999020625,0.3596692583732056,288,0.3975903614457831,3798,2842,6640
147,283.8547545834264,15.804118718362291,0.390499999902375,0.3656780167264039,243,0.3975903614457831,3798,2842,6640
148,283.3643590272882,15.797468196009248,0.3907499999023125,0.36328605482717513,226,0.3975903614457831,3798,2842,6640
149,283.3786204633484,15.755112573638714,0.3902499999024375,0.36124345238095246,246,0.3975903614457831,3798,2842,6640
150,282.80866671984865,15.791740807764064,0.3899999999025,0.37194404761904765,181,0.3975903614457831,3798,2842,6640
151,282.94963327742903,15.799313550118978,0.390499999902375,0.3728390736342043,133,0.3975903614457831,3798,2842,6640
152,283.2579568404697,15.800873731197695,0.3902499999024375,0.37499821640903686,100,0.3975903614457831,3798,2842,6640
153,284.0385719102913,15.814230209876293,0.3899999999025,0.36095314353499397,171,0.3975903614457831,3798,2842,6640
154,286.33405912577354,15.830425079787974,0.38899999990275,0.33836504161712244,449,0.3975903614457831,3798,2842,6640
155,284.18110839376936,15.891136760672858,0.3882499999029375,0.35658750000000006,307,0.3975903614457831,3798,2842,6640
156,283.70937686442903,15.928963512040779,0.387499999903125,0.3598309608540925,209,0.3975903614457831,3798,2842,6640
157,283.70322644605443,15.880671255183437,0.3867499999033125,0.36490817535545017,206,0.3975903614457831,3798,2842,6640
158,284.841612220568,15.903508838503754,0.3862499999034375,0.3438074644549761,340,0.3975903614457831,3798,2842,6640
159,284.37751576790697,15.900702767521354,0.38599999990350004,0.3418268321513003,316,0.3975903614457831,3798,2842,6640
160,283.20456648265406,15.948843280595556,0.3862499999034375,0.3566097992916176,233,0.3975903614457831,3798,2842,6640
161,282.9688914369131,15.968500632357165,0.38599999990350004,0.36210342789598127,217,0.3975903614457831,3798,2842,6640
162,282.58022701020775,15.96555891005729,0.385499999903625,0.3634611764705882,227,0.3975903614457831,3798,2842,6640
163,282.4685483664566,15.898109891615508,0.385499999903625,0.35041383352872213,292,0.3975903614457831,3798,2842,6640
164,281.8998546038327,15.93407506304716,0.3852499999036875,0.35425732708089086,220,0.3975903614457831,3798,2842,6640
165,281.87701949192433,15.96956520546848,0.3852499999036875,0.3547227432590856,219,0.3975903614457831,3798,2842,6640
166,281.49324788850544,15.993078715256551,0.38499999990375,0.36515573770491816,153,0.3975903614457831,3798,2842,6640
167,281.45209785275097,16.000374953465915,0.3842499999039375,0.3723894736842106,114,0.3975903614457831,3798,2842,6640
168,281.6040886851748,16.01334885746863,0.384499999903875,0.37322892271662755,79,0.3975903614457831,3798,2842,6640
169,282.6766646161026,15.87158175383062,0.3842499999039375,0.34958187134502927,258,0.3975903614457831,3798,2842,6640
