step,avg_rent,avg_travel,share_low_income,gentr_dispersion,displacements,vacancy_rate,aff_units,mkt_units,total_units
73,290.60847839604304,15.859688697123426,0.4147499998963125,0.3656310888252149,539,0.3975903614457831,3792,2848,6640
74,292.40675374220615,16.030755211475434,0.4142499998964375,0.31896991404011477,730,0.3975903614457831,3792,2848,6640
75,290.26280337264296,16.100396253162593,0.41324999989668754,0.33888108882521495,577,0.3975903614457831,3792,2848,6640
76,291.2471312477496,15.95799544954362,0.4122499998969375,0.3104592857142857,782,0.3975903614457831,3792,2848,6640
77,288.9520711028876,16.050192804857836,0.41099999989725,0.3371333808844509,572,0.3975903614457831,3792,2848,6640
78,287.57506879353707,16.056553873615503,0.41099999989725,0.35623186344238966,518,0.3975903614457831,3792,2848,6640
79,287.60112146844995,15.928173807427262,0.41074999989731253,0.3545696022727274,473,0.3975903614457831,3792,2848,6640
80,287.2120618680834,15.92563372067276,0.4097499998975625,0.351054609929078,482,0.3975903614457831,3792,2848,6640
81,287.34989926217924,15.832149769709488,0.40949999989762503,0.34797810734463286,459,0.3975903614457831,3792,2848,6640
82,286.8073835215624,15.880269782945032,0.408499999897875,0.36579872881355935,378,0.3975903614457831,3792,2848,6640
83,287.50277035877036,15.884093881277323,0.4087499998978125,0.37096121297602247,337,0.3975903614457831,3792,2848,6640
84,290.70067370480314,15.810811429607638,0.40824999989793753,0.3233732394366199,661,0.3975903614457831,3792,2848,6640
85,289.47141638825804,15.897553649333444,0.40824999989793753,0.33916596045197733,585,0.3975903614457831,3792,2848,6640
86,288.98114315763826,15.86535248242759,0.4072499998981875,0.35815119549929664,495,0.3975903614457831,3792,2848,6640
87,287.9753488585372,15.939325397071327,0.4072499998981875,0.3730330056179775,372,0.3975903614457831,3792,2848,6640
88,289.17496928848345,15.918729243496575,0.4072499998981875,0.3576089385474861,489,0.3975903614457831,3792,2848,6640
89,289.51023799467293,15.86947118216965,0.40699999989825003,0.3529115598885795,490,0.3975903614457831,3792,2848,6640
90,289.75595226686244,15.878195457277823,0.40699999989825003,0.3570027855153205,418,0.3975903614457831,3792,2848,6640
91,289.43829823000095,15.907952333598734,0.4072499998981875,0.3667676837725383,360,0.3975903614457831,3792,2848,6640
92,290.25138108666584,15.884583050728587,0.4067499998983125,0.3616024930747923,361,0.3975903614457831,3792,2848,6640
93,291.63530089723906,15.707445930257368,0.40699999989825003,0.3471740027510317,482,0.3975903614457831,3792,2848,6640
94,291.4926184726016,15.751373762363484,0.4062499998984375,0.35498758620689663,397,0.3975903614457831,3792,2848,6640
95,293.61525025077736,15.587037667946278,0.4052499998986875,0.3106129476584022,669,0.3975903614457831,3792,2848,6640
96,291.9636170762273,15.651807496980334,0.4042499998989375,0.3309628610729024,535,0.3975903614457831,3792,2848,6640
97,290.8794643092749,15.669195338888938,0.4047499998988125,0.3471244870041039,399,0.3975903614457831,3792,2848,6640
98,290.8149419818287,15.690809655558013,0.40499999989875,0.3483562670299727,394,0.3975903614457831,3792,2848,6640
99,292.3348744007736,15.890236950709564,0.405499999898625,0.3109198369565218,577,0.3975903614457831,3792,2848,6640
100,291.13262414240666,15.876038569053419,0.40449999989887503,0.30709972862957935,561,0.3975903614457831,3792,2848,6640
101,290.4450429609188,15.927594891413454,0.403999999899,0.318898097826087,516,0.3975903614457831,3792,2848,6640
102,289.2753980520864,15.991027082347216,0.40324999989918753,0.32887144790257106,470,0.3975903614457831,3792,2848,6640
103,289.65493428142696,15.994826309111211,0.40274999989931254,0.3121457489878544,490,0.3975903614457831,3792,2848,6640
104,290.0039736377608,15.814087627061326,0.402499999899375,0.30612281879194636,583,0.3975903614457831,3792,2848,6640
105,289.67592894272195,15.880788153303941,0.402499999899375,0.3161727150537633,594,0.3975903614457831,3792,2848,6640
106,288.3959378422706,15.922938618925741,0.4022499998994375,0.32021457219251337,543,0.3975903614457831,3792,2848,6640
107,287.6360248474578,15.986857884740036,0.4022499998994375,0.3331799468791501,428,0.3975903614457831,3792,2848,6640
108,286.92872126028635,16.04108035818722,0.4007499998998125,0.3520092961487383,335,0.3975903614457831,3792,2848,6640
109,288.8148175141841,15.88856112615981,0.400499999899875,0.32737566137566143,490,0.3975903614457831,3792,2848,6640
110,289.53543086679053,15.903133058215804,0.400499999899875,0.32021523178807954,549,0.3975903614457831,3792,2848,6640
111,288.91271743363933,15.838924549885123,0.3999999999,0.3083205298013245,519,0.3975903614457831,3792,2848,6640
112,288.3245777578169,15.91394372550695,0.3999999999,0.323683377308707,463,0.3975903614457831,3792,2848,6640
113,288.0414705126335,15.958463084684636,0.39899999990025004,0.34776221928665796,343,0.3975903614457831,3792,2848,6640
114,288.59756015731557,15.968579713760871,0.3987499999003125,0.3438430079155673,363,0.3975903614457831,3792,2848,6640
115,288.5940031459463,15.954852773372123,0.3992499999001875,0.35094743758212854,336,0.3975903614457831,3792,2848,6640
116,288.82534117510505,15.953951005332563,0.3997499999000625,0.3595275229357797,279,0.3975903614457831,3792,2848,6640
117,289.61638262184687,15.955186171519145,0.3987499999003125,0.3658722149410223,245,0.3975903614457831,3792,2848,6640
118,290.056872815075,15.972895900387531,0.3982499999004375,0.37520588235294117,213,0.3975903614457831,3792,2848,6640
119,292.9809837385847,15.68954845615053,0.39774999990056253,0.32642242503259455,487,0.3975903614457831,3792,2848,6640
120,292.67568764821124,15.72109033726947,0.397499999900625,0.3310495436766623,413,0.3975903614457831,3792,2848,6640
121,293.72308197861554,15.663902333222852,0.39649999990087503,0.31952730819245767,513,0.3975903614457831,3792,2848,6640
122,293.722266852426,15.629659395537399,0.39649999990087503,0.32659468223086896,520,0.3975903614457831,3792,2848,6640
123,293.99981607402896,15.568582657835956,0.3947499999013125,0.31319638242894066,541,0.3975903614457831,3792,2848,6640
124,292.8045064606594,15.66012333628394,0.394499999901375,0.32982586427656846,433,0.3975903614457831,3792,2848,6640
125,292.5642968664762,15.676281944299715,0.394499999901375,0.3463484654731458,365,0.3975903614457831,3792,2848,6640
126,292.54983650350334,15.660593959006295,0.3937499999015625,0.3489438058748403,343,0.3975903614457831,3792,2848,6640
127,294.4855318494132,15.823007511187278,0.39299999990175,0.3139104859335039,489,0.3975903614457831,3792,2848,6640
128,294.1984952638059,15.794449241045289,0.3922499999019375,0.30152873563218374,535,0.3975903614457831,3792,2848,6640
129,293.10436508595194,15.826453657860588,0.3917499999020625,0.32183439490445853,410,0.3975903614457831,3792,2848,6640
130,294.89539820014306,15.776894224480602,0.3907499999023125,0.30017538265306143,618,0.3975903614457831,3792,2848,6640
131,294.5125207939095,15.570576788897194,0.3902499999024375,0.28757579617834395,671,0.3975903614457831,3792,2848,6640
132,292.34698439145285,15.679501570337626,0.389499999902625,0.3140363520408165,512,0.3975903614457831,3792,2848,6640
133,291.781799501147,15.690351302824803,0.38974999990256254,0.3094688691232528,471,0.3975903614457831,3792,2848,6640
134,292.3932650358879,15.580981883765345,0.38974999990256254,0.30916455696202527,552,0.3975903614457831,3792,2848,6640
135,290.6844060148629,15.653447559791266,0.38899999990275,0.32606620428751576,439,0.3975903614457831,3792,2848,6640
136,291.67694364987887,15.644952097281287,0.387499999903125,0.3087264742785446,538,0.3975903614457831,3792,2848,6640
137,291.08781539272786,15.728687644162912,0.38724999990318754,0.29104077791718963,590,0.3975903614457831,3792,2848,6640
138,289.93592582440317,15.781966534157565,0.38724999990318754,0.2969225000000001,512,0.3975903614457831,3792,2848,6640
139,289.8317764151785,15.83282765266372,0.3867499999033125,0.3089378109452736,473,0.3975903614457831,3792,2848,6640
140,288.94234843657824,15.842550344324145,0.38699999990325,0.32080074719800744,384,0.3975903614457831,3792,2848,6640
141,290.47259493807786,15.687119008863498,0.38724999990318754,0.28956832298136637,527,0.3975903614457831,3792,2848,6640
142,290.2566422101064,15.615535356554778,0.386499999903375,0.2821749379652605,516,0.3975903614457831,3792,2848,6640
143,289.1082259550812,15.649373183203624,0.3852499999036875,0.3013469135802469,407,0.3975903614457831,3792,2848,6640
144,289.1906538818955,15.63398032887512,0.384499999903875,0.31459405940594054,356,0.3975903614457831,3792,2848,6640
145,288.9256605489525,15.694596573715314,0.384499999903875,0.3239542645241039,333,0.3975903614457831,3792,2848,6640
146,290.2436745753928,15.536617406656692,0.3832499999041875,0.3176800246609125,463,0.3975903614457831,3792,2848,6640
147,290.21978749440393,15.51781131394766,0.382499999904375,0.31084375,434,0.3975903614457831,3792,2848,6640
148,290.15788110023715,15.570441688227248,0.38224999990443753,0.3133617936117937,419,0.3975903614457831,3792,2848,6640
149,290.71958484108654,15.628621877515073,0.3817499999045625,0.31205745721271394,418,0.3975903614457831,3792,2848,6640
150,290.39899481715906,15.645543332306618,0.3807499999048125,0.3255553527980535,336,0.3975903614457831,3792,2848,6640
151,290.9083035897855,15.641330448701323,0.3807499999048125,0.32719878787878787,311,0.3975903614457831,3792,2848,6640
152,291.5510403931539,15.615551590256807,0.380499999904875,0.3257442424242425,382,0.3975903614457831,3792,2848,6640
153,291.6096068819278,15.540185167597892,0.37899999990525,0.3175761789600967,375,0.3975903614457831,3792,2848,6640
154,291.6688593432867,15.578554252929285,0.3787499999053125,0.3187222891566266,316,0.3975903614457831,3792,2848,6640
155,292.21898621649643,15.493176898216243,0.3782499999054375,0.31466224366706885,374,0.3975903614457831,3792,2848,6640
156,293.65498121380676,15.717057209756764,0.3787499999053125,0.289988567990373,535,0.3975903614457831,3792,2848,6640
157,292.90103982083855,15.699466806280975,0.37849999990537503,0.311358604091456,482,0.3975903614457831,3792,2848,6640
158,292.31916386312713,15.730844530279425,0.3792499999051875,0.3242775779376499,404,0.3975903614457831,3792,2848,6640
159,292.3522853016671,15.818536706705691,0.379999999905,0.3275867224880382,377,0.3975903614457831,3792,2848,6640
160,293.02730245613816,15.75235022613198,0.379999999905,0.30372700119474316,498,0.3975903614457831,3792,2848,6640
161,291.4366910743806,15.8012649794907,0.379999999905,0.3216109112709833,416,0.3975903614457831,3792,2848,6640
162,291.52938307298945,15.765792286369972,0.3792499999051875,0.3175916167664671,386,0.3975903614457831,3792,2848,6640
163,290.65730220328766,15.827980218816482,0.3792499999051875,0.33135329341317377,303,0.3975903614457831,3792,2848,6640
164,290.6631972179716,15.794060429831898,0.379499999905125,0.3445173652694611,289,0.3975903614457831,3792,2848,6640
165,291.94863427772833,15.729676706321234,0.37974999990506253,0.3213118279569892,409,0.3975903614457831,3792,2848,6640
166,291.99052667540093,15.720260439325923,0.379499999905125,0.3163920047732698,453,0.3975903614457831,3792,2848,6640
167,291.56098942197224,15.756381074641034,0.3792499999051875,0.3256252983293556,338,0.3975903614457831,3792,2848,6640
168,291.51768767317503,15.754498862777027,0.3787499999053125,0.32138657957244665,333,0.3975903614457831,3792,2848,6640
169,292.0985621943955,15.755681850831465,0.37849999990537503,0.3158047337278106,342,0.3975903614457831,3792,2848,6640
170,293.48374093801056,15.733680822307546,0.3782499999054375,0.31785276796230866,431,0.3975903614457831,3792,2848,6640
171,294.3585323219277,15.562149018176683,0.3779999999055,0.30526882352941176,522,0.3975903614457831,3792,2848,6640
172,293.1855484301829,15.62687920208835,0.3779999999055,0.3186369539551357,401,0.3975903614457831,3792,2848,6640
173,293.9611775197277,15.506091567737501,0.3779999999055,0.30895572609208966,490,0.3975903614457831,3792,2848,6640
174,295.74864854154697,15.240338744270243,0.37674999990581254,0.2609680851063829,683,0.3975903614457831,3792,2848,6640
175,293.4360882219267,15.314073914188896,0.37699999990575,0.2857745562130176,517,0.3975903614457831,3792,2848,6640
176,292.9499874972613,15.352478613407003,0.376499999905875,0.3033297872340427,429,0.3975903614457831,3792,2848,6640
177,292.5398550046134,15.439061448235524,0.376499999905875,0.29006257378984646,469,0.3975903614457831,3792,2848,6640
178,292.0126201301555,15.487229540007162,0.3757499999060625,0.30430247641509434,397,0.3975903614457831,3792,2848,6640
179,292.7534579359278,15.51239583709664,0.37424999990643754,0.3032249114521841,457,0.3975903614457831,3792,2848,6640
180,291.6346535098094,15.5456304423919,0.3737499999065625,0.3056595995288576,401,0.3975903614457831,3792,2848,6640
181,290.56234990228353,15.601046775413641,0.3737499999065625,0.3196600234466588,320,0.3975903614457831,3792,2848,6640
182,290.79682808759406,15.596205426741047,0.3739999999065,0.328480633802817,291,0.3975903614457831,3792,2848,6640
183,290.9084375801227,15.58142152134192,0.37299999990675003,0.3229795081967213,304,0.3975903614457831,3792,2848,6640
184,291.9293183661406,15.50276760443533,0.3722499999069375,0.31637338804220405,357,0.3975903614457831,3792,2848,6640
185,292.0728392567521,15.51215771111548,0.37174999990706253,0.3126623831775701,354,0.3975903614457831,3792,2848,6640
186,292.712646713366,15.712607806735361,0.3712499999071875,0.3010774155995344,462,0.3975903614457831,3792,2848,6640
187,293.4483283620243,15.642328712070292,0.3697499999075625,0.2867133720930233,558,0.3975903614457831,3792,2848,6640
188,292.2090880095701,15.717858031239883,0.369499999907625,0.2981244158878503,438,0.3975903614457831,3792,2848,6640
189,291.6516974404744,15.801786784665657,0.36899999990775,0.3101645274212368,395,0.3975903614457831,3792,2848,6640
190,291.853243488897,15.73499544092348,0.36799999990800003,0.31254200700116697,464,0.3975903614457831,3792,2848,6640
191,290.9693992858614,15.77761755774188,0.367499999908125,0.31709138533178105,372,0.3975903614457831,3792,2848,6640
192,291.49183154904216,15.735936850835087,0.36799999990800003,0.31946697566628035,416,0.3975903614457831,3792,2848,6640
193,291.12287142442045,15.632394039332803,0.3677499999080625,0.29803128621089237,511,0.3975903614457831,3792,2848,6640
194,290.13176244409,15.688600224739412,0.367499999908125,0.3106431054461182,381,0.3975903614457831,3792,2848,6640
195,289.932210762445,15.674959628892344,0.367499999908125,0.31940115606936414,312,0.3975903614457831,3792,2848,6640
196,290.7311412616896,15.698808928191069,0.36699999990825,0.3116320973348784,391,0.3975903614457831,3792,2848,6640
197,289.9628736163506,15.724642375876805,0.36549999990862503,0.3225098039215687,302,0.3975903614457831,3792,2848,6640
198,289.9239250091865,15.790952954529923,0.3647499999088125,0.32873475258918305,281,0.3975903614457831,3792,2848,6640
199,290.6902918517236,15.70462206787224,0.3642499999089375,0.3125281609195403,325,0.3975903614457831,3792,2848,6640
200,291.21578563518494,15.623822909405705,0.3642499999089375,0.31261591695501745,401,0.3975903614457831,3792,2848,6640
201,290.6053452484907,15.657743614423016,0.3642499999089375,0.32901551724137923,336,0.3975903614457831,3792,2848,6640
202,290.35772415951385,15.690620647211535,0.3652499999086875,0.3310632911392404,251,0.3975903614457831,3792,2848,6640
203,290.97620041758614,15.694744197838837,0.3657499999085625,0.32755051664753143,286,0.3975903614457831,3792,2848,6640
204,292.35764605131817,15.608573423297658,0.3657499999085625,0.3151561059907836,397,0.3975903614457831,3792,2848,6640
205,292.1150841485857,15.632394051407637,0.3659999999085,0.32105977011494247,365,0.3975903614457831,3792,2848,6640
206,291.8068511921806,15.665203710379169,0.3657499999085625,0.3264558991981672,309,0.3975903614457831,3792,2848,6640
207,291.7798654380219,15.690649817420729,0.3647499999088125,0.3384163802978236,250,0.3975903614457831,3792,2848,6640
208,292.01344017969467,15.74905221844292,0.3652499999086875,0.34168878718535467,234,0.3975903614457831,3792,2848,6640
209,292.95020489454697,15.638527848527565,0.3647499999088125,0.33006742857142846,272,0.3975903614457831,3792,2848,6640
210,294.1355915806337,15.49245553463204,0.3652499999086875,0.31823371428571445,366,0.3975903614457831,3792,2848,6640
211,294.01049084764486,15.544048401014022,0.3647499999088125,0.3207528473804101,331,0.3975903614457831,3792,2848,6640
212,294.43059619157907,15.443619467002662,0.364499999908875,0.3113646188850967,322,0.3975903614457831,3792,2848,6640
213,295.13090900320543,15.399175622336184,0.36374999990906254,0.3063458475540386,383,0.3975903614457831,3792,2848,6640
214,295.8943769724977,15.337025396328881,0.36299999990925,0.2947791619479049,414,0.3975903614457831,3792,2848,6640
215,295.045982609965,15.369688778490165,0.363499999909125,0.311132882882883,334,0.3975903614457831,3792,2848,6640
216,294.6705770386555,15.427749636095658,0.3632499999091875,0.3206335578002244,332,0.3975903614457831,3792,2848,6640
217,296.6383895667381,15.555366018710997,0.36249999990937504,0.28203082959641257,525,0.3975903614457831,3792,2848,6640
218,296.4488952532673,15.492230284686402,0.3619999999095,0.28754194630872476,478,0.3975903614457831,3792,2848,6640
219,295.1719257159253,15.558511540973555,0.3617499999095625,0.3098890746934224,383,0.3975903614457831,3792,2848,6640
220,295.9090929374915,15.514613020194624,0.35999999991000003,0.28010289210233597,522,0.3975903614457831,3792,2848,6640
221,294.84072282636066,15.552766144896879,0.3597499999100625,0.2984434589800443,497,0.3975903614457831,3792,2848,6640
222,293.4150245746342,15.56610765314432,0.3592499999101875,0.3059966703662599,395,0.3975903614457831,3792,2848,6640
223,293.68928845951564,15.554528345154644,0.3592499999101875,0.2786659316427784,528,0.3975903614457831,3792,2848,6640
224,291.5973365581654,15.619014762327591,0.35899999991025,0.3066725274725274,440,0.3975903614457831,3792,2848,6640
225,291.50156356163626,15.638718466159297,0.3579999999105,0.32104455445544555,354,0.3975903614457831,3792,2848,6640
226,291.5707760613921,15.672932390176602,0.358499999910375,0.32173055859802835,331,0.3975903614457831,3792,2848,6640
227,291.8333536517735,15.58673094017481,0.3572499999106875,0.31248579234972684,404,0.3975903614457831,3792,2848,6640
228,290.8422955381668,15.59058053899707,0.356499999910875,0.32438196721311474,307,0.3975903614457831,3792,2848,6640
229,291.0850262631895,15.627665149755119,0.35624999991093753,0.33671701199563797,267,0.3975903614457831,3792,2848,6640
230,291.49796289916554,15.679600724118483,0.3557499999110625,0.33628322440087155,261,0.3975903614457831,3792,2848,6640
231,291.15618653983773,15.699324326021225,0.3539999999115,0.34573282442748077,208,0.3975903614457831,3792,2848,6640
232,292.16106013319603,15.647795316391068,0.3539999999115,0.33884279475982537,278,0.3975903614457831,3792,2848,6640
233,292.85809471275127,15.5798504331065,0.3532499999116875,0.33294456521739124,333,0.3975903614457831,3792,2848,6640
234,292.52693323809484,15.629579363733713,0.35249999991187503,0.3363870792616721,325,0.3975903614457831,3792,2848,6640
235,292.1149486987322,15.651053635839613,0.3522499999119375,0.33479794149512476,318,0.3975903614457831,3792,2848,6640
236,292.80471690573677,15.573950932259514,0.3522499999119375,0.3265086767895877,353,0.3975903614457831,3792,2848,6640
237,292.2349363090261,15.609371568355739,0.35099999991225,0.33628625541125534,302,0.3975903614457831,3792,2848,6640
238,292.9886783812029,15.539284569119346,0.3502499999124375,0.3226690064794815,330,0.3975903614457831,3792,2848,6640
239,292.5955506417713,15.561200515440287,0.34949999991262504,0.33910367170626354,265,0.3975903614457831,3792,2848,6640
240,293.0723555097592,15.587361578802117,0.34899999991275,0.343572354211663,292,0.3975903614457831,3792,2848,6640
241,293.8856098181661,15.570280526370931,0.348499999912875,0.33771928879310353,336,0.3975903614457831,3792,2848,6640
242,293.3455158242682,15.605211565523927,0.34824999991293754,0.3451407766990293,252,0.3975903614457831,3792,2848,6640
243,292.93529305202605,15.646046641316225,0.34699999991325003,0.35740496760259177,197,0.3975903614457831,3792,2848,6640
244,294.67815603239154,15.509812829994521,0.3472499999131875,0.32824972972972977,332,0.3975903614457831,3792,2848,6640
245,295.3987902591615,15.448464715931873,0.3462499999134375,0.31249297297297307,407,0.3975903614457831,3792,2848,6640
246,294.9985810456109,15.41631456003197,0.3467499999133125,0.31809361471861486,375,0.4002998500749625,3807,2863,6670
