step,avg_rent,avg_travel,share_low_income,gentr_dispersion,displacements,vacancy_rate,aff_units,mkt_units,total_units
22,299.4919995562918,16.11700479455931,0.437499999890625,0.30002535657686213,1307,0.38650306748466257,3756,2764,6520
23,293.5790199068641,16.281324813561554,0.43699999989075,0.33264330708661427,965,0.38650306748466257,3756,2764,6520
24,293.6648700394865,16.142779263808443,0.4357499998910625,0.3395567823343848,1072,0.38650306748466257,3756,2764,6520
25,290.90363326293976,16.10296223324466,0.4352499998911875,0.34547012578616343,959,0.38650306748466257,3756,2764,6520
26,288.4201013123569,16.027541515700765,0.4347499998913125,0.33960876369327075,857,0.38650306748466257,3756,2764,6520
27,287.07718081073716,16.000841103665167,0.4339999998915,0.3513612403100774,725,0.38650306748466257,3756,2764,6520
28,286.71105044975604,15.967110738094282,0.4332499998916875,0.369575077399381,656,0.38650306748466257,3756,2764,6520
29,287.9015585373986,16.01548837677916,0.431999999892,0.3801658914728684,682,0.38650306748466257,3756,2764,6520
30,289.4184145732559,16.17130637157215,0.4307499998923125,0.3532917956656346,865,0.38650306748466257,3756,2764,6520
31,287.69368047780364,16.174488920702377,0.429499999892625,0.37948688271604936,664,0.38650306748466257,3756,2764,6520
32,288.99406974008247,16.125495742814795,0.42924999989268753,0.3299007692307693,910,0.38650306748466257,3756,2764,6520
33,288.23924694340496,16.02738915693378,0.42874999989281254,0.33737346625766884,838,0.38650306748466257,3756,2764,6520
34,285.82406425097895,15.964514583944746,0.427999999893,0.3642242703533026,684,0.38650306748466257,3756,2764,6520
35,286.1844625099745,15.891929248839393,0.427999999893,0.3502857142857143,827,0.38650306748466257,3756,2764,6520
36,285.10355369024256,15.948355638209666,0.4267499998933125,0.37318153846153834,657,0.38650306748466257,3756,2764,6520
37,284.51406557373946,15.98083058566909,0.426499999893375,0.398057781201849,505,0.38650306748466257,3756,2764,6520
38,285.139289236598,16.11854748329916,0.4257499998935625,0.3850061728395061,596,0.38650306748466257,3756,2764,6520
39,285.9363642580815,16.25347505440147,0.4257499998935625,0.36436251920122886,743,0.38650306748466257,3756,2764,6520
40,284.11439931675704,16.273246784865012,0.42499999989375004,0.39280963302752303,553,0.38650306748466257,3756,2764,6520
41,284.4123423738526,16.170322352233452,0.425499999893625,0.39069648318042816,548,0.38650306748466257,3756,2764,6520
42,284.74523494868504,16.15807359374902,0.4257499998935625,0.36898176291793305,653,0.38650306748466257,3756,2764,6520
43,284.8258771543918,16.031416419517882,0.42499999989375004,0.3579636363636365,778,0.38650306748466257,3756,2764,6520
44,283.07131879620823,15.993057231913982,0.424499999893875,0.3729298642533938,692,0.38650306748466257,3756,2764,6520
45,282.84287368422906,16.004468434462506,0.423999999894,0.3815630630630631,558,0.38650306748466257,3756,2764,6520
46,282.729249450138,16.016145503002534,0.423999999894,0.37879310344827577,533,0.38650306748466257,3756,2764,6520
47,282.4299538565315,16.050992162652683,0.42499999989375004,0.4001814092953523,410,0.38650306748466257,3756,2764,6520
48,283.92870108636595,15.875958290164583,0.4257499998935625,0.369152108433735,543,0.38650306748466257,3756,2764,6520
49,284.5167461375518,15.903031023377016,0.42499999989375004,0.35754360902255633,608,0.38650306748466257,3756,2764,6520
50,283.3917312321589,15.906541380780844,0.42374999989406253,0.37371503759398494,505,0.38650306748466257,3756,2764,6520
51,284.2472319407239,16.095152831561705,0.4232499998941875,0.36271246246246247,587,0.38650306748466257,3756,2764,6520
52,283.8331234050465,16.23151867875104,0.42249999989437503,0.36871729323308267,620,0.38650306748466257,3756,2764,6520
53,282.807593103689,16.30007963023858,0.4232499998941875,0.3778390718562874,580,0.38650306748466257,3756,2764,6520
54,282.84421090518845,16.26043914250706,0.42249999989437503,0.376686377245509,500,0.38650306748466257,3756,2764,6520
55,282.6779660706409,16.13510618050509,0.4222499998944375,0.35792187500000006,609,0.38650306748466257,3756,2764,6520
